"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] RestaurantNameComparatorJaccard record1Value","[0] RestaurantNameComparatorJaccard record2Value","[0] RestaurantNameComparatorJaccard record1PreprocessedValue","[0] RestaurantNameComparatorJaccard record2PreprocessedValue","[0] RestaurantNameComparatorJaccard similarity","[0] RestaurantNameComparatorJaccard postproccesedSimilarity","[1] RestaurantAddressComparatorJaccard record1Value","[1] RestaurantAddressComparatorJaccard record2Value","[1] RestaurantAddressComparatorJaccard record1PreprocessedValue","[1] RestaurantAddressComparatorJaccard record2PreprocessedValue","[1] RestaurantAddressComparatorJaccard similarity","[1] RestaurantAddressComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","zomato5863","yellow_1340","0.0",,"franchia","137 broadway chinese rstrnt","franchia","137 broadway chinese rstrnt","0.0","0.0","12 park avenue","3371 broadway","12 park avenue","3371 broadway","0.0","0.0"
"LinearCombinationMatchingRule","zomato743","yellow_7716","0.0625",,"milk and honey cafe","ruby of siam","milk and honey cafe","ruby of siam","0.0","0.0","1920 w. division street","170 w washington st # 1","1920 w. division street","170 w washington st # 1","0.125","0.125"
"LinearCombinationMatchingRule","zomato743","yellow_7718","0.0",,"milk and honey cafe","katachi japanese restaurant","milk and honey cafe","katachi japanese restaurant","0.0","0.0","1920 w. division street","3911 n sheridan rd","1920 w. division street","3911 n sheridan rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato743","yellow_7717","0.0",,"milk and honey cafe","playa azul","milk and honey cafe","playa azul","0.0","0.0","1920 w. division street","4005 n broadway st","1920 w. division street","4005 n broadway st","0.0","0.0"
"LinearCombinationMatchingRule","zomato5857","yellow_1322","0.0",,"supper","tsai chai yo restaurant","supper","tsai chai yo restaurant","0.0","0.0","156 e 2nd street","233 9th ave frnt 1","156 e 2nd street","233 9th ave frnt 1","0.0","0.0"
"LinearCombinationMatchingRule","zomato695","yellow_6200","0.07142857142857142",,"longman & eagle","san soo kap san","longman & eagle","san soo kap san","0.0","0.0","2657 n. kedzie avenue","5247 n western ave","2657 n. kedzie avenue","5247 n western ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato1010","yellow_7179","0.0",,"karyn's cooked","paisans","karyn's cooked","paisans","0.0","0.0","1901 n. halsted street","704 w 47th st","1901 n. halsted street","704 w 47th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato5857","yellow_1323","0.05555555555555555",,"supper","su-ra","supper","su-ra","0.0","0.0","156 e 2nd street","105 e 9th st","156 e 2nd street","105 e 9th st","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","zomato6639","yellow_2159","0.0",,"the kiosk","el toro mexican grill","the kiosk","el toro mexican grill","0.0","0.0","80 e 116th street","69 new st","80 e 116th street","69 new st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6642","yellow_2175","0.0",,"ristorante sant ambroeus","boucarou lounge","ristorante sant ambroeus","boucarou lounge","0.0","0.0","259 w 4th street","64 e 1st st","259 w 4th street","64 e 1st st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6642","yellow_2176","0.0",,"ristorante sant ambroeus","the chipped cup","ristorante sant ambroeus","the chipped cup","0.0","0.0","259 w 4th street","3610 broadway","259 w 4th street","3610 broadway","0.0","0.0"
"LinearCombinationMatchingRule","zomato1010","yellow_7177","0.15476190476190477",,"karyn's cooked","ing's china king","karyn's cooked","ing's china king","0.16666666666666666","0.16666666666666666","1901 n. halsted street","6249 n milwaukee ave","1901 n. halsted street","6249 n milwaukee ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato1880","yellow_26304","0.0",,"highland park cafeteria","s s grill","highland park cafeteria","s s grill","0.0","0.0","1200 n buckner road","4507 s 2nd ave","1200 n buckner road","4507 s 2nd ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato1880","yellow_26305","0.05",,"highland park cafeteria","samurai sam's","highland park cafeteria","samurai sam's","0.0","0.0","1200 n buckner road","600 n pearl st ste g102","1200 n buckner road","600 n pearl st ste g102","0.1","0.1"
"LinearCombinationMatchingRule","zomato5911","yellow_2859","0.07142857142857142",,"tehuitzingo","forty four","tehuitzingo","forty four","0.0","0.0","695 10th avenue","44 w 44th st","695 10th avenue","44 w 44th st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato6988","yellow_1050","0.0",,"gennaro","big wing wong restaurant inc","gennaro","big wing wong restaurant inc","0.0","0.0","665 amsterdam avenue","102 mott st frnt a","665 amsterdam avenue","102 mott st frnt a","0.0","0.0"
"LinearCombinationMatchingRule","zomato6911","yellow_2450","0.0",,"joe's pizza","spain restaurant","joe's pizza","spain restaurant","0.0","0.0","7 carmine street","113 w 13th st # a","7 carmine street","113 w 13th st # a","0.0","0.0"
"LinearCombinationMatchingRule","zomato1792","yellow_26211","0.0",,"snuffer's","mariscos la reyna","snuffer's","mariscos la reyna","0.0","0.0","8411 preston road","2406 n fitzhugh ave","8411 preston road","2406 n fitzhugh ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato1792","yellow_26210","0.0",,"snuffer's","la duni baking studio","snuffer's","la duni baking studio","0.0","0.0","8411 preston road","2612 irving blvd","8411 preston road","2612 irving blvd","0.0","0.0"
"LinearCombinationMatchingRule","zomato760","yellow_7735","0.0",,"trenchermen","fig & olive","trenchermen","fig & olive","0.0","0.0","2039 w. north avenue","104 e oak st","2039 w. north avenue","104 e oak st","0.0","0.0"
"LinearCombinationMatchingRule","zomato760","yellow_7734","0.0",,"trenchermen","chisme express","trenchermen","chisme express","0.0","0.0","2039 w. north avenue","5955 s pulaski rd","2039 w. north avenue","5955 s pulaski rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato173","yellow_7148","0.0",,"pauline's","frog n snail","pauline's","frog n snail","0.0","0.0","1754 w. balmoral avenue","3124 n broadway st ste 5","1754 w. balmoral avenue","3124 n broadway st ste 5","0.0","0.0"
"LinearCombinationMatchingRule","zomato173","yellow_7147","0.0",,"pauline's","davanti enoteca","pauline's","davanti enoteca","0.0","0.0","1754 w. balmoral avenue","30 e hubbard st","1754 w. balmoral avenue","30 e hubbard st","0.0","0.0"
"LinearCombinationMatchingRule","zomato1799","yellow_26218","0.0",,"woodlands american grill","sonny bryan's steakhouse","woodlands american grill","sonny bryan's steakhouse","0.0","0.0","6073 forest lane","4701 frankford rd","6073 forest lane","4701 frankford rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato1799","yellow_26219","0.0",,"woodlands american grill","tekuani","woodlands american grill","tekuani","0.0","0.0","6073 forest lane","3900 cedar springs rd","6073 forest lane","3900 cedar springs rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato3229","yellow_2983","0.0",,"infield","2 for 1 pizza","infield","2 for 1 pizza","0.0","0.0","14333 ventura blvd","3480 e cesar e chavez ave","14333 ventura blvd","3480 e cesar e chavez ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato3229","yellow_2984","0.1",,"infield","maru","infield","maru","0.0","0.0","14333 ventura blvd","12400 wilshire blvd","14333 ventura blvd","12400 wilshire blvd","0.2","0.2"
"LinearCombinationMatchingRule","zomato1390","yellow_6097","0.07142857142857142",,"starbucks","china cafe","starbucks","china cafe","0.0","0.0","430 n. clark street","4818 n sheridan rd","430 n. clark street","4818 n sheridan rd","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato1390","yellow_6096","0.07142857142857142",,"starbucks","pop up! from the home cooked factory","starbucks","pop up! from the home cooked factory","0.0","0.0","430 n. clark street","324 n leavitt st","430 n. clark street","324 n leavitt st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato791","yellow_7742","0.0",,"crepe bistro","big bowl","crepe bistro","big bowl","0.0","0.0","186 n. wells street","60 e ohio st","186 n. wells street","60 e ohio st","0.0","0.0"
"LinearCombinationMatchingRule","zomato5884","yellow_1363","0.07142857142857142",,"maria pia","thai angel cuisine","maria pia","thai angel cuisine","0.0","0.0","319 w 51st street","141 grand st","319 w 51st street","141 grand st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato6629","yellow_2149","0.0",,"manousheh","lasagna restaurant","manousheh","lasagna restaurant","0.0","0.0","193 bleecker street","196 8th ave","193 bleecker street","196 8th ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato791","yellow_7743","0.07142857142857142",,"crepe bistro","de quay restaurant","crepe bistro","de quay restaurant","0.0","0.0","186 n. wells street","2470 n lincoln ave","186 n. wells street","2470 n lincoln ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato419","yellow_8853","0.07142857142857142",,"lao shanghai restaurant","great dragon","lao shanghai restaurant","great dragon","0.0","0.0","2163 s. china place","3059 s lyman st","2163 s. china place","3059 s lyman st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato163","yellow_7113","0.0",,"emperor's choice","oon restaurant","emperor's choice","oon restaurant","0.0","0.0","2238 s. wentworth avenue","802 w randolph st","2238 s. wentworth avenue","802 w randolph st","0.0","0.0"
"LinearCombinationMatchingRule","zomato419","yellow_8854","0.0",,"lao shanghai restaurant","dino's pizzeria","lao shanghai restaurant","dino's pizzeria","0.0","0.0","2163 s. china place","7004 w higgins ave","2163 s. china place","7004 w higgins ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato163","yellow_7114","0.08333333333333333",,"emperor's choice","lou malnati's pizzeria","emperor's choice","lou malnati's pizzeria","0.16666666666666666","0.16666666666666666","2238 s. wentworth avenue","439 n wells st","2238 s. wentworth avenue","439 n wells st","0.0","0.0"
"LinearCombinationMatchingRule","zomato5884","yellow_1362","0.125",,"maria pia","arezzo ristorante","maria pia","arezzo ristorante","0.0","0.0","319 w 51st street","46 w 22nd st","319 w 51st street","46 w 22nd st","0.25","0.25"
"LinearCombinationMatchingRule","zomato6621","yellow_2154","0.0",,"acappella restaurant","onya","acappella restaurant","onya","0.0","0.0","1 hudson street","143 e 47th st","1 hudson street","143 e 47th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6621","yellow_2153","0.16666666666666666",,"acappella restaurant","quantum leap natural foods restaurant","acappella restaurant","quantum leap natural foods restaurant","0.16666666666666666","0.16666666666666666","1 hudson street","203 1st ave","1 hudson street","203 1st ave","0.16666666666666666","0.16666666666666666"
"LinearCombinationMatchingRule","zomato584","yellow_7561","0.07142857142857142",,"piece","johnny rockets","piece","johnny rockets","0.0","0.0","1927 w. north avenue","10000 w ohare ave","1927 w. north avenue","10000 w ohare ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato747","yellow_7709","0.07142857142857142",,"bistrot margot","bella luna cafe","bistrot margot","bella luna cafe","0.0","0.0","1437 n. wells street","731 n dearborn st","1437 n. wells street","731 n dearborn st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato1018","yellow_7183","0.041666666666666664",,"mity nice grill","geisha sushi","mity nice grill","geisha sushi","0.0","0.0","water tower place, 835 n. michigan avenue, level m","1265 n milwaukee ave","water tower place, 835 n. michigan avenue, level m","1265 n milwaukee ave","0.08333333333333333","0.08333333333333333"
"LinearCombinationMatchingRule","zomato1018","yellow_7184","0.041666666666666664",,"mity nice grill","f o'mahony's","mity nice grill","f o'mahony's","0.0","0.0","water tower place, 835 n. michigan avenue, level m","3701 n broadway st","water tower place, 835 n. michigan avenue, level m","3701 n broadway st","0.08333333333333333","0.08333333333333333"
"LinearCombinationMatchingRule","zomato795","yellow_7746","0.05",,"joe's seafood, prime steak & stone crab","galvin's public house","joe's seafood, prime steak & stone crab","galvin's public house","0.1","0.1","60 e. grand avenue","5901 w lawrence ave","60 e. grand avenue","5901 w lawrence ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6929","yellow_2460","0.0",,"coffee shop","dr chi wai wong o m d","coffee shop","dr chi wai wong o m d","0.0","0.0","29 union square west","115 division st # frnt a","29 union square west","115 division st # frnt a","0.0","0.0"
"LinearCombinationMatchingRule","zomato584","yellow_7560","0.07142857142857142",,"piece","kuma's too","piece","kuma's too","0.0","0.0","1927 w. north avenue","666 w diversey pkwy","1927 w. north avenue","666 w diversey pkwy","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato588","yellow_7564","0.07142857142857142",,"yuzu sushi and robata grill","handlebar","yuzu sushi and robata grill","handlebar","0.0","0.0","1751 w. chicago avenue","2311 w north ave","1751 w. chicago avenue","2311 w north ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato795","yellow_7747","0.0",,"joe's seafood, prime steak & stone crab","la luce","joe's seafood, prime steak & stone crab","la luce","0.0","0.0","60 e. grand avenue","1393 w lake st","60 e. grand avenue","1393 w lake st","0.0","0.0"
"LinearCombinationMatchingRule","zomato588","yellow_7565","0.0",,"yuzu sushi and robata grill","cy's restaurant","yuzu sushi and robata grill","cy's restaurant","0.0","0.0","1751 w. chicago avenue","3819 n ashland ave","1751 w. chicago avenue","3819 n ashland ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato795","yellow_7748","0.0",,"joe's seafood, prime steak & stone crab","pie hole pizza joint","joe's seafood, prime steak & stone crab","pie hole pizza joint","0.0","0.0","60 e. grand avenue","5001 n clark st","60 e. grand avenue","5001 n clark st","0.0","0.0"
"LinearCombinationMatchingRule","zomato588","yellow_7566","0.0",,"yuzu sushi and robata grill","1492 tapas bar","yuzu sushi and robata grill","1492 tapas bar","0.0","0.0","1751 w. chicago avenue","42 e superior st","1751 w. chicago avenue","42 e superior st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6942","yellow_2480","0.0",,"vanessa's dumpling house","hawkers","vanessa's dumpling house","hawkers","0.0","0.0","118a eldridge street","225 e 14th st","118a eldridge street","225 e 14th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6500","yellow_2036","0.05555555555555555",,"pierre loti","raja","pierre loti","raja","0.0","0.0","258 west 15th street","21 e 4th st","258 west 15th street","21 e 4th st","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","zomato6500","yellow_2035","0.0625",,"pierre loti","rino trattoria","pierre loti","rino trattoria","0.0","0.0","258 west 15th street","877 8th ave","258 west 15th street","877 8th ave","0.125","0.125"
"LinearCombinationMatchingRule","zomato6848","yellow_2380","0.0",,"the nomad restaurant","becketts","the nomad restaurant","becketts","0.0","0.0","10 w 28th street","81 pearl st frnt a","10 w 28th street","81 pearl st frnt a","0.0","0.0"
"LinearCombinationMatchingRule","zomato6501","yellow_2035","0.0",,"blue ribbon sushi","rino trattoria","blue ribbon sushi","rino trattoria","0.0","0.0","119 sullivan street","877 8th ave","119 sullivan street","877 8th ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6603","yellow_2123","0.0",,"pappardella","q j restaurant inc","pappardella","q j restaurant inc","0.0","0.0","316 columbus avenue","5 catherine st","316 columbus avenue","5 catherine st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6501","yellow_2036","0.0",,"blue ribbon sushi","raja","blue ribbon sushi","raja","0.0","0.0","119 sullivan street","21 e 4th st","119 sullivan street","21 e 4th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6603","yellow_2124","0.0",,"pappardella","two boots hell's kitchen","pappardella","two boots hell's kitchen","0.0","0.0","316 columbus avenue","625 9th ave","316 columbus avenue","625 9th ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6848","yellow_2382","0.0",,"the nomad restaurant","sui","the nomad restaurant","sui","0.0","0.0","10 w 28th street","54 spring st","10 w 28th street","54 spring st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6606","yellow_2126","0.0",,"minar indian restaurant","t bar steak & lounge","minar indian restaurant","t bar steak & lounge","0.0","0.0","138 w 46th street","1278 3rd ave","138 w 46th street","1278 3rd ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6606","yellow_2125","0.0",,"minar indian restaurant","sichuan hot pot cuisine inc","minar indian restaurant","sichuan hot pot cuisine inc","0.0","0.0","138 w 46th street","34 pell st","138 w 46th street","34 pell st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6504","yellow_2032","0.0",,"quintessence","yoshi sushi","quintessence","yoshi sushi","0.0","0.0","263 e 10th street","131 avenue a","263 e 10th street","131 avenue a","0.0","0.0"
"LinearCombinationMatchingRule","zomato6504","yellow_2031","0.0",,"quintessence","hokkaido sushi","quintessence","hokkaido sushi","0.0","0.0","263 e 10th street","1817 2nd ave","263 e 10th street","1817 2nd ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6954","yellow_2491","0.0",,"giovanni rana pastificio & cucina","yangpyung seoul haejanguk","giovanni rana pastificio & cucina","yangpyung seoul haejanguk","0.0","0.0","chelsea market, 75 9th avenue","43 w 33rd st ste 1","chelsea market, 75 9th avenue","43 w 33rd st ste 1","0.0","0.0"
"LinearCombinationMatchingRule","zomato6954","yellow_2492","0.0",,"giovanni rana pastificio & cucina","famous original ray's pizza","giovanni rana pastificio & cucina","famous original ray's pizza","0.0","0.0","chelsea market, 75 9th avenue","811 lexington ave # 1","chelsea market, 75 9th avenue","811 lexington ave # 1","0.0","0.0"
"LinearCombinationMatchingRule","zomato6954","yellow_2490","0.05",,"giovanni rana pastificio & cucina","qi","giovanni rana pastificio & cucina","qi","0.0","0.0","chelsea market, 75 9th avenue","31 w 14th st","chelsea market, 75 9th avenue","31 w 14th st","0.1","0.1"
"LinearCombinationMatchingRule","zomato6949","yellow_1011","0.0",,"alice's tea cup chapter ii","suma sushi","alice's tea cup chapter ii","suma sushi","0.0","0.0","156 e 64th street","964 amsterdam ave","156 e 64th street","964 amsterdam ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6720","yellow_2247","0.07142857142857142",,"fluffy's cafe & bakery","ralphs italian restaurant","fluffy's cafe & bakery","ralphs italian restaurant","0.0","0.0","855 7th avenue","862 9th ave","855 7th avenue","862 9th ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato6720","yellow_2248","0.0625",,"fluffy's cafe & bakery","squisito","fluffy's cafe & bakery","squisito","0.0","0.0","855 7th avenue","64 e 34th st","855 7th avenue","64 e 34th st","0.125","0.125"
"LinearCombinationMatchingRule","zomato6949","yellow_1010","0.0625",,"alice's tea cup chapter ii","noche mexicana ii","alice's tea cup chapter ii","noche mexicana ii","0.125","0.125","156 e 64th street","842 amsterdam ave","156 e 64th street","842 amsterdam ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato3223","yellow_2990","0.0",,"kyoto sushi","east india grill","kyoto sushi","east india grill","0.0","0.0","18531 devonshire st","345 n la brea ave","18531 devonshire st","345 n la brea ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6951","yellow_2491","0.0",,"obao","yangpyung seoul haejanguk","obao","yangpyung seoul haejanguk","0.0","0.0","647 9th avenue","43 w 33rd st ste 1","647 9th avenue","43 w 33rd st ste 1","0.0","0.0"
"LinearCombinationMatchingRule","zomato6951","yellow_2490","0.0625",,"obao","qi","obao","qi","0.0","0.0","647 9th avenue","31 w 14th st","647 9th avenue","31 w 14th st","0.125","0.125"
"LinearCombinationMatchingRule","zomato6512","yellow_2047","0.16666666666666666",,"bar boulud","tokyo bar","bar boulud","tokyo bar","0.3333333333333333","0.3333333333333333","1900 broadway","277 church st","1900 broadway","277 church st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6837","yellow_2370","0.0",,"colicchio & sons","kailash parbat","colicchio & sons","kailash parbat","0.0","0.0","85 10th avenue","99 lexington ave","85 10th avenue","99 lexington ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6512","yellow_2048","0.0",,"bar boulud","new venus restaurant","bar boulud","new venus restaurant","0.0","0.0","1900 broadway","252 8th ave","1900 broadway","252 8th ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6514","yellow_2042","0.0625",,"l'apicio","lobster club","l'apicio","lobster club","0.0","0.0","13 e 1st street","169 thompson st # b","13 e 1st street","169 thompson st # b","0.125","0.125"
"LinearCombinationMatchingRule","zomato6515","yellow_2041","0.0",,"sigiri","montenapo","sigiri","montenapo","0.0","0.0","83 1st avenue","628 8th ave","83 1st avenue","628 8th ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6515","yellow_2042","0.07142857142857142",,"sigiri","lobster club","sigiri","lobster club","0.0","0.0","83 1st avenue","169 thompson st # b","83 1st avenue","169 thompson st # b","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato6600","yellow_2129","0.0",,"uncle boons","georgio's pizzeria","uncle boons","georgio's pizzeria","0.0","0.0","7 spring street","20 beaver st","7 spring street","20 beaver st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6959","yellow_2497","0.0",,"root & bone","nighthawks","root & bone","nighthawks","0.0","0.0","200 e 3rd street","679 greenwich st","200 e 3rd street","679 greenwich st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6517","yellow_2043","0.0",,"caffe roma pastry","go sushi","caffe roma pastry","go sushi","0.0","0.0","385 broome street","982 2nd ave","385 broome street","982 2nd ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6959","yellow_2499","0.0",,"root & bone","le paris","root & bone","le paris","0.0","0.0","200 e 3rd street","1312 madison ave","200 e 3rd street","1312 madison ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6959","yellow_2498","0.0",,"root & bone","fuji sushi","root & bone","fuji sushi","0.0","0.0","200 e 3rd street","30 christopher st","200 e 3rd street","30 christopher st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6601","yellow_2129","0.08333333333333333",,"schiller's liquor bar","georgio's pizzeria","schiller's liquor bar","georgio's pizzeria","0.16666666666666666","0.16666666666666666","131 rivington street","20 beaver st","131 rivington street","20 beaver st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6517","yellow_2044","0.0",,"caffe roma pastry","little basil","caffe roma pastry","little basil","0.0","0.0","385 broome street","153 e 26th st","385 broome street","153 e 26th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6706","yellow_2229","0.0",,"luna ristorante","japonica","luna ristorante","japonica","0.0","0.0","115 mulberry street","100 university pl","115 mulberry street","100 university pl","0.0","0.0"
"LinearCombinationMatchingRule","zomato6632","yellow_2166","0.0",,"kaffe 1668","lantern thai","kaffe 1668","lantern thai","0.0","0.0","275 greenwich street","85 avenue a","275 greenwich street","85 avenue a","0.0","0.0"
"LinearCombinationMatchingRule","zomato6523","yellow_2059","0.0",,"trattoria dell'arte","florent","trattoria dell'arte","florent","0.0","0.0","900 7th avenue","69 gansevoort st","900 7th avenue","69 gansevoort st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6939","yellow_2470","0.0",,"blue hill","zutto japanese restaurant","blue hill","zutto japanese restaurant","0.0","0.0","75 washington place","77 hudson st","75 washington place","77 hudson st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6632","yellow_2165","0.0",,"kaffe 1668","pacific grill","kaffe 1668","pacific grill","0.0","0.0","275 greenwich street","89 south st","275 greenwich street","89 south st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6523","yellow_2057","0.0",,"trattoria dell'arte","blaue gans","trattoria dell'arte","blaue gans","0.0","0.0","900 7th avenue","139 duane st","900 7th avenue","139 duane st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6523","yellow_2058","0.05555555555555555",,"trattoria dell'arte","flight 151","trattoria dell'arte","flight 151","0.0","0.0","900 7th avenue","151 8th ave frnt 1","900 7th avenue","151 8th ave frnt 1","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","zomato6526","yellow_2056","0.0",,"paname c'est paris","j r sushi","paname c'est paris","j r sushi","0.0","0.0","1068 2nd avenue","86 w broadway","1068 2nd avenue","86 w broadway","0.0","0.0"
"LinearCombinationMatchingRule","zomato6631","yellow_2165","0.0",,"le parisien","pacific grill","le parisien","pacific grill","0.0","0.0","163 e 33rd street","89 south st","163 e 33rd street","89 south st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6631","yellow_2164","0.0",,"le parisien","the grange bar & eatery","le parisien","the grange bar & eatery","0.0","0.0","163 e 33rd street","1635 amsterdam ave","163 e 33rd street","1635 amsterdam ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6631","yellow_2163","0.05",,"le parisien","asia culture from heavenly","le parisien","asia culture from heavenly","0.0","0.0","163 e 33rd street","10 e 39th st # a","163 e 33rd street","10 e 39th st # a","0.1","0.1"
"LinearCombinationMatchingRule","zomato6526","yellow_2053","0.0",,"paname c'est paris","vanessa's dumpling house","paname c'est paris","vanessa's dumpling house","0.0","0.0","1068 2nd avenue","118 eldridge st","1068 2nd avenue","118 eldridge st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6526","yellow_2054","0.0",,"paname c'est paris","el rio grande","paname c'est paris","el rio grande","0.0","0.0","1068 2nd avenue","160 e 38th st","1068 2nd avenue","160 e 38th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6529","yellow_2055","0.0625",,"basera indian bistro","patsy's pizzeria","basera indian bistro","patsy's pizzeria","0.0","0.0","745 9th avenue","61 w 74th st","745 9th avenue","61 w 74th st","0.125","0.125"
"LinearCombinationMatchingRule","zomato6529","yellow_2056","0.0",,"basera indian bistro","j r sushi","basera indian bistro","j r sushi","0.0","0.0","745 9th avenue","86 w broadway","745 9th avenue","86 w broadway","0.0","0.0"
"LinearCombinationMatchingRule","zomato6703","yellow_2229","0.0",,"la pizza fresca ristorante","japonica","la pizza fresca ristorante","japonica","0.0","0.0","31 e 20th street","100 university pl","31 e 20th street","100 university pl","0.0","0.0"
"LinearCombinationMatchingRule","zomato6528","yellow_2056","0.0",,"stk midtown","j r sushi","stk midtown","j r sushi","0.0","0.0","1114 avenue of the americas","86 w broadway","1114 avenue of the americas","86 w broadway","0.0","0.0"
"LinearCombinationMatchingRule","zomato6528","yellow_2055","0.0",,"stk midtown","patsy's pizzeria","stk midtown","patsy's pizzeria","0.0","0.0","1114 avenue of the americas","61 w 74th st","1114 avenue of the americas","61 w 74th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6514","yellow_2041","0.0",,"l'apicio","montenapo","l'apicio","montenapo","0.0","0.0","13 e 1st street","628 8th ave","13 e 1st street","628 8th ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato6528","yellow_2054","0.0",,"stk midtown","el rio grande","stk midtown","el rio grande","0.0","0.0","1114 avenue of the americas","160 e 38th st","1114 avenue of the americas","160 e 38th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6615","yellow_2136","0.0",,"caffé bene","land thai kitchen","caffé bene","land thai kitchen","0.0","0.0","times square, 1611 broadway","450 amsterdam ave frnt 1","times square, 1611 broadway","450 amsterdam ave frnt 1","0.0","0.0"
"LinearCombinationMatchingRule","zomato6645","yellow_2175","0.0",,"jack's wife freda","boucarou lounge","jack's wife freda","boucarou lounge","0.0","0.0","224 lafayette street","64 e 1st st","224 lafayette street","64 e 1st st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6645","yellow_2178","0.0",,"jack's wife freda","fuji japanese restaurant","jack's wife freda","fuji japanese restaurant","0.0","0.0","224 lafayette street","238 w 56th st","224 lafayette street","238 w 56th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato6617","yellow_2138","0.0",,"beer authority","islands","beer authority","islands","0.0","0.0","300 w 40th street","1305 madison ave frnt 1","300 w 40th street","1305 madison ave frnt 1","0.0","0.0"
"LinearCombinationMatchingRule","zomato6645","yellow_2177","0.0",,"jack's wife freda","jum mum","jack's wife freda","jum mum","0.0","0.0","224 lafayette street","5 saint marks pl","224 lafayette street","5 saint marks pl","0.0","0.0"
